-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
0.15,0.15,1.17,0.64,-0.00
3.63,3.63,6.72,6.81,1.28
13.65,13.65,26.20,20.63,4.15
20.10,20.10,30.25,18.99,7.90
28.99,28.99,34.25,26.31,13.41
32.53,32.53,33.87,29.70,23.87
28.33,28.33,35.70,35.15,34.69
22.61,22.61,27.14,33.51,42.68
17.27,17.27,22.91,30.14,50.84
4.94,4.94,22.97,34.07,53.11
0.02,0.02,26.60,42.69,74.23
5.74,5.74,17.26,39.83,79.50
19.35,19.35,25.41,43.40,79.46
23.76,23.76,24.85,43.23,76.73
20.81,20.81,24.18,45.32,78.06
17.41,17.41,23.07,46.65,76.85
15.63,15.63,24.74,47.22,73.29
12.47,12.47,27.87,48.57,75.41
8.99,8.99,30.70,46.83,68.37
8.58,8.58,25.04,46.91,70.51
13.66,13.66,15.76,48.61,76.26
17.02,17.02,23.55,50.50,76.37
15.75,15.75,23.21,49.92,75.26
16.79,16.79,23.04,51.22,75.61
18.22,18.22,24.28,50.93,75.33
17.26,17.26,25.11,51.23,74.44
19.61,19.61,25.34,51.19,74.31
19.91,19.91,25.36,51.41,74.22
22.44,22.44,22.87,51.88,75.02
22.42,22.42,20.91,51.68,74.43
22.40,22.40,22.00,53.08,73.97
22.24,22.24,21.48,54.95,74.47
21.80,21.80,16.84,53.66,73.12
21.53,21.53,14.02,54.92,72.96
19.49,19.49,16.50,53.71,73.56
12.49,12.49,10.81,48.69,66.73
7.82,7.82,9.23,45.35,62.08
10.49,10.49,6.95,43.22,62.97
17.63,17.63,8.71,56.47,76.77
19.68,19.68,4.99,58.92,80.53
21.28,21.28,12.45,60.83,79.13
18.68,18.68,13.04,62.26,76.23
17.16,17.16,16.37,61.85,75.24
17.54,17.54,18.00,62.23,75.37
19.73,19.73,19.75,62.76,75.02
20.58,20.58,21.20,62.01,73.93
22.35,22.35,20.95,62.64,74.98
23.49,23.49,19.05,62.41,76.52
23.75,23.75,15.90,62.21,74.94
23.45,23.45,14.12,63.44,77.09
22.07,22.07,15.39,63.51,76.71
21.17,21.17,12.20,62.34,76.02
20.64,20.64,14.21,62.43,77.11
21.40,21.40,16.80,62.36,77.00
21.59,21.59,15.15,61.79,76.80
21.35,21.35,14.33,61.64,77.64
20.82,20.82,12.53,60.98,77.56
21.73,21.73,13.40,60.93,77.43
21.69,21.69,19.75,60.22,76.68
20.17,20.17,22.46,61.01,77.17
20.05,20.05,23.06,61.48,77.39
18.98,18.98,22.39,60.13,76.55
21.61,21.61,24.67,62.11,75.63
16.74,16.74,22.57,56.19,66.33
11.25,11.25,14.28,54.26,63.23
12.97,12.97,5.87,51.48,63.39
15.21,15.21,5.39,58.49,74.19
15.54,15.54,8.60,64.91,79.13
16.84,16.84,15.82,64.62,77.81
21.56,21.56,21.00,66.15,77.77
18.57,18.57,20.44,66.05,76.47
19.00,19.00,25.22,64.36,74.08
19.28,19.28,26.43,64.23,75.40
19.30,19.30,24.96,64.35,74.40
20.47,20.47,21.87,62.18,72.47
21.34,21.34,23.08,62.63,73.72
20.70,20.70,24.97,62.74,75.07
19.46,19.46,25.08,60.16,73.49
18.18,18.18,23.15,62.43,73.39
12.56,12.56,20.30,58.12,67.93
15.79,15.79,18.54,61.51,72.15
16.69,16.69,15.88,64.42,74.72
17.81,17.81,10.77,66.70,74.97
18.21,18.21,9.36,67.06,74.92
17.15,17.15,13.58,66.40,73.45
18.87,18.87,18.56,66.08,72.15
19.02,19.02,21.68,65.94,72.88
